0, 0
1, -0.0006103515625
2, 0
3, -0.001220703125
4, 0.0006103515625
5, -0.0006103515625
6, -0.001220703125
7, -0.0018310546875
8, -0.0006103515625
9, -0.001220703125
10, -0.0006103515625
11, 0.0006103515625
12, -0.001220703125
13, 0.0006103515625
14, -0.0006103515625
15, -0.001220703125
16, -0.0006103515625
17, 0
18, -0.001220703125
19, -0.001220703125
20, -0.001220703125
21, -0.0006103515625
22, -0.0006103515625
23, 0.0006103515625
24, -0.0006103515625
25, -0.001220703125
26, 0
27, -0.0006103515625
28, -0.001220703125
29, -0.001220703125
30, -0.001220703125
31, 0
32, 0
33, -0.0006103515625
34, -0.0006103515625
35, -0.001220703125
36, -0.0006103515625
37, -0.001220703125
38, -0.001220703125
39, -0.001220703125
40, -0.001220703125
41, 0.0006103515625
42, -0.001220703125
43, 0
44, -0.001220703125
45, -0.001220703125
46, -0.0006103515625
47, 0
48, 0.0006103515625
49, 0.0006103515625
50, 0
51, 0.0006103515625
52, 0.0018310546875
53, 0.001220703125
54, 0
55, 0
56, -0.001220703125
57, -0.0018310546875
58, -0.0006103515625
59, 0.0006103515625
60, -0.001220703125
61, -0.0006103515625
62, -0.001220703125
63, -0.0006103515625
64, -0.0006103515625
65, -0.0006103515625
66, -0.0018310546875
67, 0
68, -0.001220703125
69, 0
70, 0
71, -0.0006103515625
72, -0.0006103515625
73, 0
74, 0
75, 0
76, -0.0006103515625
77, -0.001220703125
78, 0
79, 0
80, 0.0006103515625
81, 0
82, 0.0006103515625
83, 0
84, 0
85, -0.001220703125
86, 0
87, 0
88, 0
89, -0.0006103515625
90, -0.0006103515625
91, 0
92, 0.0006103515625
93, 0.0006103515625
94, -0.0018310546875
95, 0
96, -0.001220703125
97, -0.0006103515625
98, -0.0018310546875
99, -0.0018310546875
100, -0.0018310546875
101, -0.001220703125
102, -0.001220703125
103, -0.0006103515625
104, 0
105, -0.001220703125
106, -0.0006103515625
107, 0.0006103515625
108, 0
109, -0.0006103515625
110, -0.001220703125
111, -0.0018310546875
112, 0.001220703125
113, -0.001220703125
114, -0.001220703125
115, 0.0006103515625
116, 0
117, 0
118, 0.0006103515625
119, 0.1361083984375
120, 0.20751953125
121, 0.2032470703125
122, 0.1800537109375
123, 0.1751708984375
124, 0.166015625
125, 0.125732421875
126, 0.0860595703125
127, 0.0714111328125
128, 0.0762939453125
129, 0.08056640625
130, 0.0787353515625
131, 0.08544921875
132, 0.108642578125
133, 0.1409912109375
134, 0.1824951171875
135, 0.2001953125
136, 0.2099609375
137, 0.2203369140625
138, 0.22705078125
139, 0.2301025390625
140, 0.228271484375
141, 0.2288818359375
142, 0.234375
143, 0.2386474609375
144, 0.2392578125
145, 0.240478515625
146, 0.2447509765625
147, 0.255126953125
148, 0.2685546875
149, 0.2777099609375
150, 0.2886962890625
151, 0.299072265625
152, 0.3106689453125
153, 0.321044921875
154, 0.3302001953125
155, 0.3424072265625
156, 0.3564453125
157, 0.369873046875
158, 0.38330078125
159, 0.3955078125
160, 0.4095458984375
161, 0.4254150390625
162, 0.4376220703125
163, 0.44921875
164, 0.4620361328125
165, 0.474853515625
166, 0.4901123046875
167, 0.5084228515625
168, 0.5255126953125
169, 0.5419921875
170, 0.5621337890625
171, 0.5792236328125
172, 0.5975341796875
173, 0.614013671875
174, 0.6317138671875
175, 0.648193359375
176, 0.6646728515625
177, 0.6817626953125
178, 0.6988525390625
179, 0.7135009765625
180, 0.728759765625
181, 0.7440185546875
182, 0.7586669921875
183, 0.7733154296875
184, 0.7861328125
185, 0.7989501953125
186, 0.809326171875
187, 0.8203125
188, 0.830078125
189, 0.83984375
190, 0.84716796875
191, 0.8563232421875
192, 0.863037109375
193, 0.8685302734375
194, 0.875244140625
195, 0.8819580078125
196, 0.885009765625
197, 0.88623046875
198, 0.887451171875
199, 0.8868408203125
200, 0.8843994140625
201, 0.882568359375
202, 0.8782958984375
203, 0.8734130859375
204, 0.867919921875
205, 0.86181640625
206, 0.8544921875
207, 0.845947265625
208, 0.83740234375
209, 0.8282470703125
210, 0.8184814453125
211, 0.806884765625
212, 0.79345703125
213, 0.782470703125
214, 0.767822265625
215, 0.755615234375
216, 0.740966796875
217, 0.7257080078125
218, 0.711669921875
219, 0.6976318359375
220, 0.6829833984375
221, 0.6683349609375
222, 0.6536865234375
223, 0.638427734375
224, 0.623779296875
225, 0.609130859375
226, 0.5938720703125
227, 0.57861328125
228, 0.562744140625
229, 0.5487060546875
230, 0.5340576171875
231, 0.5206298828125
232, 0.5059814453125
233, 0.4913330078125
234, 0.4779052734375
235, 0.4638671875
236, 0.4510498046875
237, 0.4388427734375
238, 0.4278564453125
239, 0.4168701171875
240, 0.4058837890625
241, 0.3955078125
242, 0.3863525390625
243, 0.3765869140625
244, 0.367431640625
245, 0.3570556640625
246, 0.34912109375
247, 0.3387451171875
248, 0.3302001953125
249, 0.321044921875
250, 0.313720703125
251, 0.30517578125
252, 0.2978515625
253, 0.291748046875
254, 0.284423828125
255, 0.279541015625
256, 0.272216796875
257, 0.2642822265625
258, 0.25634765625
259, 0.2520751953125
260, 0.24658203125
261, 0.2423095703125
262, 0.2362060546875
263, 0.230712890625
264, 0.225830078125
265, 0.220947265625
266, 0.2178955078125
267, 0.21240234375
268, 0.2069091796875
269, 0.2020263671875
270, 0.198974609375
271, 0.1947021484375
272, 0.1910400390625
273, 0.1861572265625
274, 0.18310546875
275, 0.17822265625
276, 0.17578125
277, 0.17333984375
278, 0.1702880859375
279, 0.167236328125
280, 0.164794921875
281, 0.1611328125
282, 0.15869140625
283, 0.1556396484375
284, 0.1531982421875
285, 0.1513671875
286, 0.147705078125
287, 0.145263671875
288, 0.1434326171875
289, 0.1409912109375
290, 0.1385498046875
291, 0.135498046875
292, 0.1336669921875
293, 0.12939453125
294, 0.1275634765625
295, 0.1263427734375
296, 0.123291015625
297, 0.120849609375
298, 0.1190185546875
299, 0.1177978515625
300, 0.1153564453125
301, 0.11474609375
302, 0.1129150390625
303, 0.1129150390625
304, 0.1116943359375
305, 0.111083984375
306, 0.1080322265625
307, 0.10498046875
308, 0.1025390625
309, 0.10009765625
310, 0.09765625
311, 0.0958251953125
312, 0.09521484375
313, 0.0933837890625
314, 0.0933837890625
315, 0.0927734375
316, 0.0909423828125
317, 0.0897216796875
318, 0.089111328125
319, 0.0885009765625
320, 0.0860595703125
321, 0.08544921875
322, 0.08544921875
323, 0.0836181640625
324, 0.0830078125
325, 0.079345703125
326, 0.0799560546875
327, 0.078125
328, 0.076904296875
329, 0.0750732421875
330, 0.0738525390625
331, 0.0732421875
332, 0.0714111328125
333, 0.07080078125
334, 0.069580078125
335, 0.069580078125
336, 0.0689697265625
337, 0.068359375
338, 0.067138671875
339, 0.0677490234375
340, 0.0665283203125
341, 0.06591796875
342, 0.06591796875
343, 0.06591796875
344, 0.0653076171875
345, 0.0653076171875
346, 0.0653076171875
347, 0.064697265625
348, 0.0634765625
349, 0.0640869140625
350, 0.0640869140625
351, 0.0634765625
352, 0.062255859375
353, 0.0628662109375
354, 0.0634765625
355, 0.0640869140625
356, 0.0634765625
357, 0.0634765625
